V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,class
-1.1052,-0.61306,1.669,-1.0652,-1.1263,1.2186,0.52705,0.39943,0.36327,-0.7775,-1.2928,-0.29894,-0.25856999999999997,0.75143,-0.14332999999999999,0.86361,-0.15917,-0.54614,-0.7765,-0.28811,0.1028,0.020912,-0.70449,-0.4775,-0.39732,-0.33726,-0.51274,-0.11823,-0.1468,-0.44033,-0.67335,0.75143,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,-0.39629000000000003,-0.55506,-0.35172,-0.26431,-0.39143,-0.16374,-0.11229000000000001,-0.57834,-1.091,1.6072,-0.55678,-0.4899,-0.61237,3.3186,-0.39747,6
-0.47726,0.53454,-0.26366999999999996,-0.34713,-0.42683000000000004,-0.018595,0.38753000000000004,3.8044,0.004069,-0.64141,-0.7389100000000001,0.17339000000000002,-0.22423,0.75143,-0.19732,1.9372,-0.15965,-2.0027,-0.71743,-0.28811,0.46201000000000003,0.020912,-0.11577,-0.4775,-0.41907,-0.8861600000000001,-0.4805,-0.11823,-0.047494,-0.44033,-0.67335,0.75143,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,-0.39099,-0.60215,-0.34594,-0.26431,-0.38611999999999996,-0.16374,-0.11229000000000001,-0.57834,0.4125,-0.5454100000000001,-0.55678,-0.4899,-0.65512,1.8817,0.084702,6
-0.5092,-2.5782,2.7381,-0.98503,-0.69029,0.59125,0.38385,-0.14537,0.76149,-0.5053300000000001,-0.69497,-0.26992,0.26413000000000003,-0.093579,1.9882,-1.1128,-0.15833,0.1147,-1.9159,0.7804800000000001,-0.3152,-1.081,-0.58457,-0.83815,-0.49503,-0.20154,-1.1523,-0.11407,-0.26213000000000003,1.141,-0.6102,-0.093579,-0.09248200000000001,-0.22559,-0.22077,-0.09507,-0.37828,-0.46558,-0.34247,-0.26431,-0.38294,1.2034,-0.11229000000000001,-0.31794,-1.8538,3.4576,-0.55678,-0.4899,-0.31814000000000003,0.51331,0.16352,3
-0.67213,-0.7116,2.7381,-0.98745,-0.7948,0.46626000000000006,0.52582,1.7614,1.9884,-0.5053300000000001,-0.39924,0.38976,1.5742,-0.14329,3.5901,-1.3647,-0.15825999999999998,-1.8206,-2.3745,-0.28811,-0.36601999999999996,-0.5300199999999999,-1.5702,-0.4775,-0.46763999999999994,-0.9082399999999999,-1.5991,-0.11823,-0.26646,0.74564,-0.29443,-0.14329,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,-0.40794,-0.62852,-0.36212,-0.26431,-0.40309,-0.16374,-0.11229000000000001,-0.32585,-0.19183,3.4576,-0.5472899999999999,-0.4899,-0.44511999999999996,0.68518,0.23888,6
-0.5929300000000001,0.28642,-0.59229,-0.4794,-0.57689,-0.6642100000000001,0.7736,-0.14537,-0.11066,2.3525,1.173,1.3608,0.39862,0.75143,-0.17722000000000002,0.085849,-0.15743,0.1147,-0.032882,-0.28811,-0.27824,-1.4776,-1.2237,-0.4775,-0.55435,-0.91991,-0.90769,-0.11823,-0.29279,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35231999999999997,-0.25966999999999996,-0.27628,-0.21645999999999999,-0.26431,-0.25675,-0.16374,0.026975,-0.46643999999999997,0.15533,-0.20290999999999998,-0.44313,-0.38861999999999997,-0.47546000000000005,-0.30401,0.57172,6
1.0361,0.54382,1.3423,0.09418,0.11142,4.2581,-1.7638,-0.41777,-0.41731,-0.5053300000000001,-0.72106,-0.33325,-0.33985,-2.3304,0.11481,-1.2623,-0.11035999999999999,2.7109,1.9398,6.925,3.7219,0.020912,-0.10794000000000001,0.24381,-0.8634799999999999,1.2329,0.93647,-0.028111,0.41935,-0.14384,3.0528,-2.3304,-0.09248200000000001,0.5974,-0.020493,-0.09507,0.2815,2.8769,0.17082,0.70489,0.22044,10.26,-0.11229000000000001,-0.47192,-2.2609,-0.2345,-0.4487,-0.35505,1.0173,-0.46486000000000005,-0.88241,6
-0.53685,0.42833000000000004,-0.52222,-0.41526,-0.50412,-0.64052,0.6995100000000001,-0.28157,-0.2004,2.3525,1.0213,1.3608,0.26591,0.75143,-0.17890999999999999,0.213,-0.15742,0.58673,0.08774900000000001,-0.28811,-0.22015,-1.3013,-1.0717,-0.4775,-0.5321899999999999,-0.91991,-0.79871,-0.11823,-0.27366,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35231999999999997,-0.26602,-0.30453,-0.21993000000000001,-0.26431,-0.26311999999999997,-0.16374,0.026975,-0.43683,0.34756,-0.23749,-0.43103,-0.35541,-0.40653,-0.22755999999999998,0.47894,6
-0.39218000000000003,0.42217,-0.74083,-0.27946,-0.39494,-0.6280399999999999,0.59737,-0.009172,-0.19839,0.039015,-0.37174,-0.11159000000000001,-0.1928,0.6520199999999999,-0.06400299999999999,-1.6043,-0.15812,-1.8408,-1.4067,-0.28811,-0.44887,-1.3564,-0.87124,-0.4775,-0.47273999999999994,-0.84703,-1.1439,-0.11823,-0.28872,-0.44033,-0.54705,0.6520199999999999,-0.09248200000000001,-0.22559,-0.22077,-0.22369,-0.41747,-0.65583,-0.37137,-0.26431,-0.41368999999999995,-0.16374,-0.11229000000000001,0.021532,0.6773100000000001,-0.41796000000000005,0.005243,-0.4899,-0.14928,-0.1679,0.20164,5
-0.78301,-3.1366,2.2247,-0.6813899999999999,2.2418,-0.59706,-1.7638,0.39943,-0.2109,-0.64141,-0.7659199999999999,-0.25936,-0.2802,0.05554,-0.029976,-0.21029,-0.14240999999999998,-1.3958,0.15372,-1.5704,-0.27643,0.75548,-0.11164,0.48425,-0.32621999999999995,-0.58052,0.14744000000000002,-0.14357,-0.16435999999999998,-0.44033,0.21081,0.05554,-0.09248200000000001,-0.22559,-0.020493,-0.09507,-0.11035,-0.028582,-0.054611,-0.15662,-0.11147,-0.16374,-0.11229000000000001,-0.51944,-2.2699,1.9195,-0.49696,-0.41526,1.7933,-0.46486000000000005,-1.6639,3
1.2308,0.83152,-0.51883,1.2535,1.0133,0.14717,-0.9603200000000001,-0.55397,-0.55033,0.58336,1.899,-0.19075999999999999,-0.021724,-1.4854,-0.17843,0.53264,-0.13752999999999999,0.58673,1.7526,-0.28811,0.69209,0.020912,-0.8531,-1.0786,-0.88634,0.18967,0.13445,-0.15566,-0.31242,-0.3415,2.1055,-1.4854,-0.09248200000000001,-0.22559,-0.020493,0.16218,-0.2226,-0.27157,-0.16906,0.27414,-0.21964,-0.16374,-0.11229000000000001,-0.5362399999999999,0.99018,-0.5454100000000001,-0.51402,-0.43655,-0.74174,-0.46486000000000005,0.8890399999999999,6
-0.47565,0.43977,-0.5089199999999999,-0.35475999999999996,-0.43549,-0.61817,0.62963,-0.28157,-0.22995,2.3525,1.2412,1.3608,0.41006000000000004,0.6520199999999999,-0.11657999999999999,0.5899399999999999,-0.15723,0.58673,0.38576,0.9942200000000001,0.091696,0.020912,0.014155000000000001,-0.30438000000000004,0.16574,0.18967,0.2453,-0.088506,0.12374,-0.24266999999999997,-0.67335,0.6520199999999999,0.050869,-0.22559,-0.22077,-0.22369,-0.26708000000000004,-0.26309,-0.22339,-0.26431,-0.26524000000000003,-0.16374,0.026975,-0.57834,-0.0031420000000000003,-0.3176,-0.55678,-0.4899,-0.56197,-0.30183000000000004,0.65818,6
0.25390999999999997,0.41306000000000004,0.30176,0.28389000000000003,0.20162,0.16585999999999998,-0.24445,-0.14537,-0.26106999999999997,-0.64141,-0.53689,-0.32533,-0.34685,-0.043873,-0.20951,1.6452,-0.15850999999999998,0.58673,0.35211,0.2462,0.57103,0.75548,-0.056290999999999994,0.0033689999999999996,-0.18777,0.18967,0.20246,-0.10703,0.083854,-0.14384,0.14765999999999999,-0.043873,0.050869,-0.22559,1.1812,0.9339200000000001,-0.28191,-0.35351,-0.25461,-0.048934,-0.29175,-0.16374,0.09661,-0.57834,-0.5182,-0.5454100000000001,-0.55678,-0.4899,-0.37892,1.3176,-0.021052,1
-0.59624,0.7349899999999999,-0.6207600000000001,-0.5715899999999999,-0.74061,-0.59521,0.89249,-0.41777,-0.33415,-0.36924,-0.6347,-0.11159000000000001,-0.35394000000000003,0.60231,-0.070717,-1.4104,-0.15822,-1.5374,-1.1493,-0.28811,-0.42533999999999994,-0.8605799999999999,-0.43878999999999996,-0.4775,-0.47029,-0.8666,-0.81886,-0.11823,-0.28286999999999995,-0.44033,-0.48389,0.60231,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,-0.41853,-0.65677,-0.37137,-0.26431,-0.41368999999999995,-0.16374,-0.11229000000000001,-0.28265999999999997,0.91353,-0.43318,-0.33925,-0.4899,-0.54764,-0.14470999999999998,0.59573,6
-0.9678,0.15459,-0.8746299999999999,-0.95606,-0.7905,-0.5783,0.93032,0.12703,-0.040154,-0.09707,-0.16046,-0.11950999999999999,-0.13435999999999998,0.75143,-0.18058,-0.39965,-0.15522,-0.47533000000000003,-0.12319000000000001,-0.28811,-0.30454000000000003,-0.9235399999999999,-0.2969,-0.4775,-0.15049,-0.70309,-0.38759,-0.11823,-0.24574000000000001,-0.44033,-0.67335,0.75143,0.12254000000000001,-0.22559,-0.42105,-0.35231999999999997,-0.14424,0.019451,-0.08698099999999999,-0.26431,-0.14223,-0.16374,0.09661,-0.43046,-0.17307999999999998,-0.48883000000000004,-0.47096000000000005,-0.38282,-0.12878,-0.07514900000000001,0.15266,6
2.0094,0.83152,-0.80686,2.4681,2.1944,-0.48905,-1.7638,-0.82637,-0.70995,-0.23315999999999998,0.36153,-0.21186,-0.26786,-2.3304,-0.24661999999999998,-1.1684,-0.13063,0.58673,0.41921,-0.28811,-0.47803,0.020912,0.38129,-0.23706,0.71305,0.046548,0.042515,-0.14714000000000002,-0.19041,2.7222,1.2213,-2.3304,-0.09248200000000001,-0.22559,0.78062,0.41943,0.18089,-0.12370999999999999,0.040184,-0.26431,0.18014000000000002,-0.16374,-0.11229000000000001,2.4111,0.99018,-0.5454100000000001,2.4793,2.2025,2.2579,-0.46486000000000005,-2.1318,1
2.0094,0.83152,0.8770100000000001,1.7173,1.4643,1.1749,-1.7638,-0.82637,-0.70995,0.58336,3.176,-0.29103,-0.009604000000000001,-2.0321,-0.15082,-1.726,2.1037,0.58673,0.41921,-0.28811,-0.47803,0.020912,-0.14363,0.0033689999999999996,0.3793,1.273,0.76783,0.071338,0.18598,1.8328,1.4108,-2.0321,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,3.3982,2.7375,3.7603,-0.26431,3.4081,-0.16374,-0.11229000000000001,2.4111,0.99018,-0.46947,2.4793,1.702,2.2579,-0.46486000000000005,-2.1318,6
-0.47565,0.43977,-0.5089199999999999,-0.35475999999999996,-0.43549,-0.61817,0.62963,-0.28157,-0.22995,2.3525,1.2359,1.3608,0.40284000000000003,0.6520199999999999,-0.11495,0.5899399999999999,-0.15723,0.58673,0.38576,0.9942200000000001,0.091696,0.020912,0.014107,-0.30438000000000004,0.16984000000000002,0.18967,0.24529,-0.088506,0.12915,-0.24266999999999997,-0.67335,0.6520199999999999,0.050869,-0.22559,-0.22077,-0.22369,-0.26708000000000004,-0.26309,-0.22339,-0.26431,-0.26524000000000003,-0.16374,0.026975,-0.57834,-0.0031420000000000003,-0.3176,-0.55678,-0.4899,-0.56197,-0.30183000000000004,0.65818,2
-0.7591399999999999,-0.74731,-0.5525399999999999,-0.70673,-0.8929,-0.20534000000000002,0.87575,0.39943,0.42103999999999997,-0.36924,-0.65814,-0.26728,-0.13844,0.70172,-0.16332,0.68378,-0.15918,-1.1126,-0.7209899999999999,-0.28811,-0.069898,-0.8605799999999999,-0.057040999999999994,-0.4775,-0.46815,-0.5606800000000001,-0.51065,-0.11823,-0.1823,-0.44033,-0.6102,0.70172,-0.020807,-0.22559,-0.020493,-0.09507,-0.40158,-0.61251,-0.36212,-0.26431,-0.39991,-0.16374,-0.042660000000000003,-0.55257,-0.004568,-0.40738,-0.53061,-0.45725,-0.75836,0.31304,0.66806,1
-0.96034,0.83152,-0.81098,-0.9789,-1.1576,-0.6893699999999999,1.3008,-0.69017,-0.30408,-0.09707,1.5479,0.009787,0.74785,0.45319,0.26613000000000003,-1.2919999999999998,-0.10445,0.58673,0.020116,-0.28811,-0.44655,0.020912,0.37533,-0.4775,-0.20906,0.18967,1.1315,-0.11823,-0.19432,-0.44033,-0.29443,0.45319,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,0.6701600000000001,1.2457,0.76618,-0.26431,0.6764100000000001,-0.16374,-0.11229000000000001,-0.5654600000000001,0.99018,-0.5281600000000001,-0.5437,-0.47358,-0.77148,-0.46486000000000005,0.91899,6
-0.42388000000000003,0.44793,-0.44128,-0.29227,-0.37711999999999996,-0.62364,0.57977,-0.28157,-0.23995,2.3525,1.2209999999999999,1.3608,0.3873,0.70172,-0.10413,0.10662,-0.1557,0.58673,0.38609,0.9942200000000001,-0.055411,0.020912,0.013722,-0.30438000000000004,0.2693,0.18967,0.24333000000000002,-0.088506,0.06455599999999999,-0.3415,-0.67335,0.70172,0.050869,-0.22559,-0.42105,-0.35231999999999997,-0.20884,-0.14065999999999998,-0.1575,-0.26431,-0.20585,-0.16374,0.026975,-0.47978999999999994,0.28158,-0.25948000000000004,-0.45669,-0.36501999999999996,-0.5004,-0.2996,0.59549,6
-0.55557,0.42536,-0.5462,-0.43776000000000004,-0.52523,-0.63875,0.71763,-0.28157,-0.19665,2.3525,1.0274,1.3608,0.27055999999999997,0.75143,-0.17509,0.15442999999999998,-0.15725,0.58673,0.12262999999999999,-0.28811,-0.2333,-1.2132,-0.9099799999999999,-0.4775,-0.45292,-0.9112600000000001,-0.76259,-0.11823,-0.27219,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35231999999999997,-0.25226,-0.27157,-0.20951999999999998,-0.26431,-0.24933000000000002,-0.16374,0.026975,-0.47701000000000005,0.33826,-0.22879000000000002,-0.45387,-0.36149000000000003,-0.44081000000000004,-0.23828000000000002,0.51674,6
-0.32655,0.39998,-0.053546,-0.4855,-0.67776,-0.10977,0.64673,-0.41777,-0.098057,-0.5053300000000001,-0.48698,-0.33325,-0.23836,-0.2924,-0.14025,-0.019968,-0.14729,0.58673,0.17069,0.51334,0.033323,0.020912,0.12203,0.24381,-0.13374,0.18967,0.27284,-0.1009,-0.08326900000000001,-0.44033,0.65289,-0.2924,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,-0.12305999999999999,0.11363,-0.10432000000000001,-0.26431,-0.11784000000000001,-0.16374,-0.11229000000000001,-0.56011,0.5142100000000001,-0.2281,-0.53827,-0.46681000000000006,-0.71039,-0.46486000000000005,0.85746,3
0.042287,0.46812,0.38725,-0.088876,-0.29207,-0.015109000000000001,0.26611,-0.41777,-0.19467,-0.5053300000000001,-0.4462,-0.33325,-0.26634,0.30407,-0.14551,-0.031906,-0.14769000000000002,0.58673,0.11762,0.51334,-0.00982,0.020912,0.2236,0.24381,-0.12237,0.18967,0.31979,-0.1009,-0.081945,-0.44033,-0.10496,0.30407,-0.09248200000000001,-0.22559,-0.22077,-0.09507,-0.09552000000000001,0.07972699999999999,-0.070797,-0.26431,-0.09132699999999999,-0.16374,-0.11229000000000001,-0.57834,0.68492,0.21706999999999999,-0.55678,-0.4899,-0.78459,-0.46486000000000005,0.93219,6
1.2308,0.83152,-0.51883,1.2535,1.0133,0.14717,-0.9603200000000001,-0.55397,-0.55033,0.58336,1.899,-0.24881,-0.08838,-1.4854,-0.18425999999999998,0.29893000000000003,-0.132,0.58673,1.8947,-0.28811,0.48562,0.020912,-1.0837,-0.95837,-0.76151,0.18967,-0.029585000000000004,-0.14759,-0.27551,-0.44033,2.1686,-1.4854,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,-0.21519000000000002,-0.2565,-0.16444,0.70489,-0.21009,-0.16374,-0.11229000000000001,-0.40849,0.99018,-0.5454100000000001,-0.38428,-0.27466999999999997,-0.6117199999999999,-0.46486000000000005,0.7581,6
-0.59291,0.7377100000000001,-0.6156699999999999,-0.56296,-0.7320800000000001,-0.59933,0.8865,-0.41777,-0.33355,-0.36924,-0.63088,-0.11159000000000001,-0.34999,0.60231,-0.068037,-1.4079,-0.15822,-1.5374,-1.1507,-0.28811,-0.42491999999999996,-1.3013,-0.46931999999999996,-0.4775,-0.4696,-0.9057200000000001,-0.83798,-0.11823,-0.2825,-0.44033,-0.48389,0.60231,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,-0.41853,-0.65677,-0.37137,-0.26431,-0.41368999999999995,-0.16374,-0.11229000000000001,-0.28057,0.91565,-0.42925,-0.33295,-0.4899,-0.54119,-0.15031,0.59095,6
1.7645,0.8089,2.4363,2.344,2.0826,-0.8199700000000001,-1.5348,0.12703,-0.63047,-0.23315999999999998,1.3536,-0.16701,-0.18220999999999998,0.75143,-0.23465999999999998,-0.65532,-0.15825999999999998,-1.1834,0.56121,-0.28811,-0.33429000000000003,-0.34638,-0.54627,-0.4775,-0.61765,-0.69944,-0.23797,-0.11823,-0.28243,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35231999999999997,-0.34439000000000003,-0.52398,-0.29738000000000003,-0.26431,-0.34371,0.17804,0.026975,1.7923,0.99018,2.6075,1.8427,-0.47972,1.62,-0.43791,-1.4976,6
-0.38645,0.42118,-0.73792,-0.27438,-0.38947,-0.62641,0.59185,-0.009172,-0.19952,0.039015,-0.37227,-0.11159000000000001,-0.19315,0.6520199999999999,-0.06405599999999999,-1.6031,-0.15812,-1.8408,-1.4048,-0.28811,-0.44871000000000005,-1.6319,-0.93296,-0.4775,-0.47215,-0.8861600000000001,-1.1335,-0.11823,-0.28873000000000004,-0.44033,-0.54705,0.6520199999999999,-0.09248200000000001,-0.22559,-0.22077,-0.22369,-0.41747,-0.65583,-0.37137,-0.26431,-0.41368999999999995,-0.16374,-0.11229000000000001,0.026670999999999997,0.67647,-0.40963999999999995,0.013538,-0.4899,-0.14048,-0.18085,0.19674,4
0.60282,0.6087899999999999,0.5768300000000001,0.72996,0.56239,0.047707,-0.51968,-0.009172,-0.30489,-0.5053300000000001,-0.5717800000000001,-0.2963,-0.3636,0.25437,-0.21953000000000003,2.2779,-0.15954000000000002,0.58673,0.27052,0.16987,1.0805,0.020912,-0.06379800000000001,-0.4775,-0.29836999999999997,0.18967,0.18798,-0.11199,0.15704,-0.045005,-0.29443,0.25437,-0.09248200000000001,-0.22559,2.5831,2.2202,-0.30839,-0.4411,-0.28929,0.16644,-0.32886,-0.16374,0.09661,-0.57834,0.20699,0.070438,-0.55678,-0.4899,-0.66757,0.30639,0.57865,1
-0.53146,0.34698,-0.59229,-0.43058,-0.48195,-0.55602,0.64673,-0.28157,-0.20586999999999997,2.3525,1.0397,1.3608,0.41585,0.5029,-0.13545,0.69491,-0.1569,0.58673,0.30726,0.9942200000000001,0.1092,0.020912,-0.14837,-0.30438000000000004,0.37784,0.18967,0.040445,-0.088506,0.08055599999999999,-0.24266999999999997,-0.48389,0.5029,0.050869,-0.22559,-0.020493,0.033554,-0.24908000000000002,-0.2339,-0.21877,-0.26431,-0.24827,-0.16374,0.026975,-0.57834,-0.28641,-0.43523999999999996,-0.55678,-0.4899,-0.44964,-0.37288000000000004,0.56676,1
-0.7158800000000001,-3.0044,2.1178,-0.60143,2.2159,-0.53799,-1.7638,0.26323,-0.21334,-0.64141,-0.75881,-0.28575,-0.28835,0.20465999999999998,0.085596,-0.264,-0.13612,-0.9867,0.19738,-2.0691,-0.19427,0.020912,-0.3943,0.0033689999999999996,-0.6069100000000001,-0.50581,0.11012999999999999,-0.14827,-0.18273,-0.44033,0.021347,0.20465999999999998,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,-0.094461,0.055238999999999996,-0.023399,0.92027,-0.09450900000000001,-0.16374,-0.11229000000000001,-0.5254300000000001,-2.3286,2.0938,-0.50305,-0.42286,1.4233,-0.46486000000000005,-1.2912,1
-0.1241,0.072012,-0.59327,0.047806,-0.15916,-0.22282,0.22889,0.39943,0.2329,-0.36924,-0.63141,-0.26728,-0.19175999999999999,0.6520199999999999,-0.19435999999999998,0.46506000000000003,-0.15888,-1.1126,-1.321,-0.28811,-0.051636,-0.8605799999999999,0.22374000000000002,-0.4775,-0.47411000000000003,-0.63764,-0.80407,-0.11823,-0.18927,-0.44033,-0.54705,0.6520199999999999,-0.09248200000000001,-0.22559,0.17978,0.033554,-0.37511,-0.57201,-0.33205999999999997,-0.26431,-0.3734,-0.16374,-0.11229000000000001,-0.53405,-0.46792,-0.48611000000000004,-0.51181,-0.43378,-0.085938,0.27783,0.001643,4
-0.039677,0.83152,-0.69024,0.10638,-0.10219,-0.6642100000000001,0.35069,-0.41777,-0.19467,-0.5053300000000001,-0.42096000000000006,-0.33588,-0.24593,0.15495,-0.21408000000000002,0.31531,-0.15104,0.58673,0.031044,0.51334,-0.39078,2.2246,1.0135,0.9651200000000001,0.8821700000000001,0.18967,0.22013000000000002,-0.10753,-0.13285,-0.44033,0.084502,0.15495,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,-0.16965,-0.20940999999999999,-0.139,-0.26431,-0.1645,-0.16374,-0.11229000000000001,-0.19399,0.99018,-0.5454100000000001,-0.16643,-0.002863,-0.39341,-0.46486000000000005,0.53825,3
2.0094,0.83152,-0.98411,1.4081,1.1637,1.8601,-1.7638,-0.82637,-0.70995,-0.5053300000000001,0.9673299999999999,-0.38074,-0.25401,-2.1315,-0.054388,-1.6602,1.1714,0.58673,0.41921,-0.28811,-0.47803,3.3265,2.8313,3.8504,2.7910000000000004,3.6454,3.491,1.0256,1.5227,1.3386,1.8528,-2.1315,-0.09248200000000001,-0.22559,0.17978,0.033554,1.5047,1.0536,1.6829,-0.26431,1.5088,-0.16374,-0.11229000000000001,2.4111,0.99018,-0.52977,1.0315,0.8920799999999999,0.80703,4.3164,-2.1318,6
-0.99236,-1.0697,-0.87621,-0.9845299999999999,-0.091183,-0.7018399999999999,0.35559,0.26323,0.13829,-0.64141,-0.44791000000000003,-0.25672,-0.017421000000000002,0.75143,-0.14110999999999999,-1.031,-0.14937,-0.042638999999999996,-0.25965,-0.28811,-0.52182,0.020912,0.077348,0.0033689999999999996,0.31094,-0.24366999999999997,-0.23028,-0.11150999999999998,-0.22755999999999998,-0.44033,-0.67335,0.75143,0.12254000000000001,-0.22559,-0.42105,-0.35231999999999997,0.18406,0.8397700000000001,0.2737,-0.26431,0.1865,-0.16374,0.09661,-0.4131,-1.244,-0.53871,-0.41947,-0.31858000000000003,0.6372899999999999,-0.21295,-0.5767100000000001,6
-1.0441,-2.6885,-0.98411,-0.9924299999999999,-1.1707,-0.71936,1.3242,0.39943,2.3615,-0.64141,-0.79705,-0.28047,0.44273,0.70172,0.41475,1.8871,-0.15819,0.58673,-0.0464,-0.28811,-0.5273800000000001,1.4901,0.42033999999999994,0.0033689999999999996,-0.13229000000000002,0.33638,0.044392,-0.10263,-0.28296,-0.44033,-0.6102,0.70172,-0.09248200000000001,0.18591,-0.42105,-0.35231999999999997,-0.31262,0.005323,-0.25923,0.5972,-0.30765,-0.16374,-0.11229000000000001,-0.57834,-1.838,-0.5454100000000001,-0.55678,-0.4899,-0.78459,-0.46486000000000005,0.93219,2
-0.53685,0.42833000000000004,-0.52222,-0.41526,-0.50412,-0.64052,0.6995100000000001,-0.28157,-0.2004,2.3525,1.0037,1.3608,0.26308000000000004,0.75143,-0.17848,0.29954000000000003,-0.15763,0.58673,0.10345,-0.28811,-0.24349,-1.3013,-1.1079999999999999,-0.4775,-0.54874,-0.91991,-0.8034,-0.11823,-0.27203,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35231999999999997,-0.27767,-0.33466999999999997,-0.23264,-0.26431,-0.27478,-0.16374,0.026975,-0.42698,0.34578000000000003,-0.19071,-0.40306,-0.34605,-0.36095,-0.27449,0.44738,6
2.0094,0.83152,-0.36373,2.3356,2.0656,-0.19541,-1.7638,-0.82637,-0.70995,0.1751,0.34891,-0.25936,-0.28835,-2.6286,-0.20571,-1.0744,-0.1231,0.58673,0.41921,-0.28811,-0.47803,0.26577,0.087929,-0.63779,0.72519,-0.10372999999999999,-0.064277,-0.1114,-0.12432,3.1176,1.3476,-2.6286,-0.09248200000000001,-0.22559,0.58034,0.2908,0.1004,-0.19528,-0.051144,-0.26431,0.10061,-0.16374,-0.11229000000000001,2.4111,0.99018,-0.5454100000000001,2.4793,0.67061,2.2579,-0.46486000000000005,-2.1318,4
-0.60359,0.72031,-0.61897,-0.56545,-0.73174,-0.62778,0.89731,-0.41777,-0.33165,-0.36924,-0.6241300000000001,-0.11159000000000001,-0.35069,0.6520199999999999,-0.068329,-1.4019,-0.15822,-1.5374,-1.1548,-0.28811,-0.42444,-1.3013,-0.4583,-0.4775,-0.47024,-0.9252799999999999,-0.83572,-0.11823,-0.28247,-0.44033,-0.54705,0.6520199999999999,-0.09248200000000001,-0.22559,-0.42105,-0.35231999999999997,-0.41853,-0.65677,-0.37137,-0.26431,-0.41368999999999995,-0.16374,-0.11229000000000001,-0.29285,0.90179,-0.43483,-0.34112,-0.4899,-0.54686,-0.17207,0.6033,4
-0.8656200000000001,-0.73656,-0.73868,-0.82057,-0.76573,-0.42882,0.8498100000000001,0.67183,0.12735,-0.64141,-0.63074,-0.23825,-0.15963,0.75143,-0.15705999999999998,0.66866,-0.15717,0.58673,0.23779,-0.28811,0.10248,0.020912,0.0039109999999999995,0.0033689999999999996,-0.090498,0.18967,0.14332999999999999,-0.094832,-0.082702,-0.44033,-0.67335,0.75143,0.19422,-0.22559,-0.42105,-0.35231999999999997,-0.2512,-0.095451,-0.22224000000000002,-0.048934,-0.26418,1.5451,0.37515,-0.52893,-1.2537,-0.5454100000000001,-0.53169,-0.4586,-0.2817,-0.050554,0.29913,6
0.9712200000000001,0.83152,0.25664000000000003,0.17147,-0.0389,1.8601,-0.69248,-0.55397,-0.42617,-0.23315999999999998,1.1087,-0.35963,-0.1409,-1.9327,-0.12184,-0.63784,-0.023522,2.4749,1.9484,2.9177,1.1972,0.38821,-0.91046,-0.23706,-1.12,0.55079,0.20994000000000002,-0.079835,-0.18989,-0.44033,2.737,-1.9327,-0.09248200000000001,1.0089,-0.42105,-0.35231999999999997,-0.097638,0.25773,-0.067328,0.81258,-0.092387,-0.16374,-0.11229000000000001,-0.5405,0.99018,-0.5454100000000001,-0.51835,-0.44195,-0.74608,-0.46486000000000005,0.89341,3
-1.0486,-2.8509,-0.64572,-0.99772,-0.5855199999999999,-0.5816,0.7489899999999999,0.26323,1.1011,-0.64141,-0.53547,-0.28575,0.15907000000000002,0.005834000000000001,1.224,-1.0775,-0.13530999999999999,0.27205,0.39244,0.06808600000000001,0.14611,0.020912,-0.11379,0.0033689999999999996,-0.19094,0.10274000000000001,0.18988,-0.10552,-0.1059,-0.44033,0.27397,0.005834000000000001,-0.09248200000000001,0.5974,-0.42105,-0.35231999999999997,0.20207,3.4156,0.30607,3.2894,0.19817,0.17804,-0.11229000000000001,-0.57834,-2.3973,-0.5454100000000001,-0.55678,-0.4899,-0.78459,-0.46486000000000005,0.93219,3
