region-centroid-col,region-centroid-row,region-pixel-count,short-line-density-5,short-line-density-2,vedge-mean,vegde-sd,hedge-mean,hedge-sd,intensity-mean,rawred-mean,rawblue-mean,rawgreen-mean,exred-mean,exblue-mean,exgreen-mean,value-mean,saturation-mean,hue-mean,class
20,137,9,0.0,0.0,0.11111099999999999,0.0296296,0.277778,0.0185185,0.22222199999999998,0.0,0.666667,0.0,-0.666667,1.33333,-0.666667,0.666667,0.666667,-2.0944,foliage
169,102,9,0.0,0.0,1.0,0.355555,0.8888889999999999,0.296295,58.2222,53.4444,69.6667,51.5556,-14.3333,34.3333,-20.0,69.6667,0.25976,-1.98558,cement
139,95,9,0.0,0.0,3.61111,2.52469,7.055560000000001,5.72486,46.8519,42.8889,56.3333,41.3333,-11.8889,28.4444,-16.5556,56.3333,0.264571,-1.9708,cement
254,159,9,0.0,0.0,3.55556,7.5407399999999996,14.8333,152.7,36.6296,31.3333,46.2222,32.3333,-15.8889,28.7778,-12.8889,46.2222,0.29484499999999997,-2.31687,path
209,249,9,0.0,0.0,2.44444,3.62963,2.77778,4.207409999999999,10.5185,7.555560000000001,8.11111,15.8889,-8.88889,-7.22222,16.1111,15.8889,0.533307,2.15678,grass
147,51,9,0.11111099999999999,0.0,1.16667,1.1,1.5,1.9444400000000002,126.333,117.0,140.222,121.77799999999999,-28.0,41.6667,-13.6667,140.222,0.165549,-2.30669,sky
211,154,9,0.0,0.0,0.11111099999999999,0.0296296,0.388889,0.062963,0.259259,0.0,0.777778,0.0,-0.777778,1.55556,-0.777778,0.777778,0.555556,-2.0944,window
122,129,9,0.0,0.0,2.27778,0.8629629999999999,19.8333,11.9445,51.0,46.8889,60.6667,45.4444,-12.3333,29.0,-16.6667,60.6667,0.248092,-1.9972400000000001,cement
9,80,9,0.0,0.0,2.94444,13.7519,16.6667,71.5111,23.6296,17.3333,31.6667,21.8889,-18.8889,24.1111,-5.22222,31.6667,0.514254,-2.43151,foliage
40,85,9,0.11111099999999999,0.0,1.11111,0.518519,2.5,0.655555,21.1111,20.7778,27.1111,15.4444,-1.0,18.0,-17.0,27.1111,0.42873500000000003,-1.60396,brickface
121,60,9,0.0,0.0,2.27778,2.32963,2.88889,2.87407,26.7407,24.6667,35.2222,20.3333,-6.22222,25.4444,-19.2222,35.2222,0.4223,-1.7761099999999999,brickface
165,99,9,0.0,0.0,0.888891,0.474074,0.777779,0.474074,93.4074,79.0,118.0,83.2222,-43.2222,73.7778,-30.5556,118.0,0.330418,-2.20776,sky
97,130,9,0.0,0.0,0.722222,0.5074069999999999,1.05556,0.685185,5.85185,7.33333,6.888889999999999,3.33333,4.44444,3.11111,-7.555560000000001,7.66667,0.570106,-0.9630479999999999,brickface
68,157,9,0.0,0.0,5.83333,14.3444,1.38889,1.6629599999999998,21.4444,16.8889,30.0,17.4444,-13.6667,25.6667,-12.0,30.0,0.438882,-2.1343,cement
40,57,9,0.0,0.0,1.16667,0.722651,1.38889,0.8004640000000001,123.556,112.22200000000001,139.0,119.444,-34.0,46.3333,-12.3333,139.0,0.19248800000000002,-2.37605,sky
17,18,9,0.0,0.0,1.22222,1.29386,1.27778,1.25462,125.63,114.0,142.0,120.889,-34.8889,49.1111,-14.2222,142.0,0.197105,-2.3521799999999997,sky
161,73,9,0.0,0.0,0.833333,0.505524,0.61111,0.38968200000000003,43.8519,43.0,48.7778,39.7778,-2.55556,14.7778,-12.2222,48.7778,0.184376,-1.7204400000000002,cement
42,244,9,0.11111099999999999,0.0,1.11111,1.4707,1.11111,1.25904,12.8148,9.55556,11.6667,17.2222,-9.77778,-3.44444,13.2222,17.2222,0.446035,2.39174,grass
64,114,9,0.0,0.0,5.16667,6.32016,8.83333,8.66859,29.8148,18.3333,47.2222,23.8889,-34.4444,52.2222,-17.7778,47.2222,0.6292449999999999,-2.2953799999999998,foliage
32,88,9,0.0,0.0,0.833332,0.349603,1.11111,0.7200810000000001,67.2593,57.8889,85.0,58.8889,-28.1111,53.2222,-25.1111,85.0,0.32012199999999996,-2.13203,cement
121,189,9,0.0,0.0,2.27778,2.1951099999999997,4.94444,4.00786,62.0741,54.7778,77.5556,53.8889,-21.8889,46.4444,-24.5556,77.5556,0.305404,-2.05408,path
59,96,9,0.0,0.0,0.611111,0.418521,0.611112,0.24074099999999998,111.59299999999999,103.444,128.111,103.22200000000001,-24.4444,49.5556,-25.1111,128.111,0.197734,-2.08595,sky
23,113,9,0.0,0.0,0.611111,0.28518499999999997,0.666667,0.488889,1.40741,0.11111099999999999,3.44444,0.666667,-3.88889,6.11111,-2.22222,3.44444,0.981482,-2.2375599999999998,foliage
107,191,9,0.0,0.0,3.7222199999999996,2.99938,2.88889,2.78621,62.037,54.4444,78.1111,53.5556,-22.7778,48.2222,-25.4444,78.1111,0.314683,-2.05611,path
193,142,9,0.11111099999999999,0.0,0.388889,0.0629629,1.72222,0.151852,4.81482,6.77778,5.22222,2.44444,5.88889,1.22222,-7.111110000000001,6.77778,0.6461640000000001,-0.6751229999999999,brickface
21,90,9,0.0,0.0,0.666668,0.0444441,0.777779,0.562963,113.48100000000001,105.889,128.556,106.0,-22.7778,45.2222,-22.4444,128.556,0.179697,-2.09781,sky
158,151,9,0.0,0.0,0.388889,0.38968200000000003,4.44444,4.04237,19.0,15.2222,18.3333,23.4444,-11.3333,-2.0,13.3333,23.4444,0.352606,2.50525,grass
96,13,9,0.0,0.0,0.8333309999999999,0.47778000000000004,0.555557,0.207406,131.778,122.111,144.778,128.444,-29.0,39.0,-10.0,144.778,0.156568,-2.38625,sky
224,124,9,0.0,0.0,1.55556,1.29386,1.8888900000000002,1.18634,43.5185,36.7778,56.3333,37.4444,-20.2222,38.4444,-18.2222,56.3333,0.348022,-2.1278,cement
89,195,9,0.11111099999999999,0.0,2.72222,1.86687,3.16667,1.8227,61.7407,55.1111,76.5556,53.5556,-19.8889,44.4444,-24.5556,76.5556,0.300235,-2.02094,path
179,69,9,0.0,0.0,0.722222,0.490654,0.9444440000000001,0.742867,40.6667,40.8889,44.5556,36.5556,0.666667,11.6667,-12.3333,44.5556,0.17869000000000002,-1.51876,cement
177,33,9,0.0,0.0,1.66667,1.57762,4.33333,2.97396,8.740739999999999,6.44444,13.1111,6.66667,-6.888889999999999,13.1111,-6.22222,13.1111,0.547103,-2.05612,window
96,80,9,0.11111099999999999,0.0,1.55556,4.16296,2.5,1.9,26.0,24.0,34.4444,19.5556,-6.0,25.3333,-19.3333,34.4444,0.432471,-1.7735900000000002,brickface
147,69,9,0.0,0.0,2.05556,2.90741,1.8888900000000002,2.56296,25.6667,23.4444,34.4444,19.1111,-6.66667,26.3333,-19.6667,34.4444,0.44486000000000003,-1.79139,brickface
145,163,9,0.0,0.0,3.11111,13.4963,18.6667,27.2445,39.4444,34.0,47.7778,36.5556,-16.3333,25.0,-8.66667,48.1111,0.281536,-2.42532,path
62,200,9,0.0,0.0,2.27778,2.13351,3.7777800000000004,1.7847099999999998,61.037,54.1111,76.4444,52.5556,-20.7778,46.2222,-25.4444,76.4444,0.31254099999999996,-2.02659,path
143,20,9,0.0,0.0,1.11112,0.75031,1.27778,0.928959,127.333,116.77799999999999,142.667,122.556,-31.6667,46.0,-14.3333,142.667,0.181475,-2.32692,sky
94,136,9,0.0,0.0,0.22222199999999998,0.0296296,0.22222199999999998,0.0296296,2.55556,1.0,5.77778,0.8888889999999999,-4.66667,9.66667,-5.0,5.77778,0.84709,-2.07124,window
245,129,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,window
2,98,9,0.0,0.0,2.0,0.666667,1.05556,0.5518529999999999,17.4815,18.3333,20.7778,13.3333,2.55556,9.88889,-12.4444,20.7778,0.356724,-1.3604399999999999,brickface
49,116,9,0.0,0.0,1.33333,0.311111,2.11111,1.3185200000000001,3.0,0.8888889999999999,6.0,2.11111,-6.33333,9.0,-2.66667,6.0,0.8755290000000001,-2.31301,foliage
68,127,9,0.0,0.0,1.05556,0.9756290000000001,1.27778,0.827759,16.3704,10.8889,26.4444,11.7778,-16.4444,30.2222,-13.7778,26.4444,0.601444,-2.0358099999999997,foliage
73,117,9,0.0,0.0,1.55556,0.9629639999999999,0.611111,0.7740739999999999,1.33333,0.22222199999999998,3.55556,0.22222199999999998,-3.33333,6.66667,-3.33333,3.55556,0.9682540000000001,-2.0944,foliage
58,111,9,0.0,0.0,3.22222,3.45185,2.05556,0.951851,19.3333,15.5556,26.2222,16.2222,-11.3333,20.6667,-9.33333,26.2222,0.40922600000000003,-2.15372,window
79,95,9,0.0,0.0,1.66667,3.7333300000000005,2.5,7.18889,21.1111,21.1111,26.2222,16.0,0.0,15.3333,-15.3333,26.2222,0.388363,-1.55555,brickface
198,122,9,0.0,0.0,1.5,0.8777780000000001,11.4444,103.76299999999999,36.1852,32.6667,44.0,31.8889,-10.5556,23.4444,-12.8889,44.0,0.29185,-2.03538,cement
42,188,9,0.0,0.0,1.83333,1.8111099999999998,1.38889,1.75185,30.7778,27.5556,38.1111,26.6667,-9.66667,22.0,-12.3333,38.1111,0.301747,-2.0164400000000002,path
219,134,9,0.0,0.0,0.277778,0.10740699999999999,0.666667,0.44444399999999995,4.74074,6.44444,5.22222,2.55556,5.11111,1.44444,-6.555560000000001,6.44444,0.603704,-0.7304649999999999,brickface
57,89,9,0.11111099999999999,0.0,0.555555,0.272169,1.27778,0.772203,106.074,93.1111,125.444,99.6667,-38.8889,58.1111,-19.2222,125.444,0.25774600000000003,-2.3062,sky
108,138,9,0.0,0.0,0.277778,0.0629629,0.5,0.122222,3.18519,1.44444,6.66667,1.44444,-5.22222,10.4444,-5.22222,6.66667,0.799603,-2.08783,window
197,229,9,0.0,0.0,1.38889,1.57407,1.16667,0.566666,17.7407,14.1111,17.8889,21.2222,-10.8889,0.44444399999999995,10.4444,21.2222,0.335717,2.6516,grass
23,113,9,0.0,0.0,0.722222,0.996296,2.77778,2.78518,14.7037,17.1111,16.8889,10.1111,7.22222,6.555560000000001,-13.7778,18.3333,0.451359,-0.9757,brickface
176,233,9,0.11111099999999999,0.0,1.44444,1.1482700000000001,2.61111,1.9022400000000002,12.4815,10.3333,8.33333,18.7778,-6.44444,-12.4444,18.8889,18.7778,0.5548810000000001,1.90369,grass
217,145,9,0.0,0.0,0.555556,0.16296300000000002,0.722222,0.062963,5.2963,6.33333,6.555560000000001,3.0,3.11111,3.7777800000000004,-6.888889999999999,7.0,0.564153,-1.06897,brickface
35,135,9,0.0,0.0,0.22222199999999998,0.118519,0.22222199999999998,0.118519,0.22222199999999998,0.0,0.666667,0.0,-0.666667,1.33333,-0.666667,0.666667,0.333333,-2.0944,foliage
4,188,9,0.0,0.0,1.55556,0.688531,2.33333,0.760116,15.7407,13.3333,14.0,19.8889,-7.22222,-5.22222,12.4444,19.8889,0.342408,2.20467,grass
188,35,9,0.0,0.0,1.22222,1.05185,1.11111,0.562963,124.556,114.444,140.111,119.111,-30.3333,46.6667,-16.3333,140.111,0.183109,-2.2829200000000003,sky
21,64,9,0.0,0.0,16.2778,12.9485,20.2222,17.6291,31.0,24.6667,38.0,30.3333,-19.0,21.0,-2.0,38.0,0.400746,-2.59382,foliage
244,105,9,0.0,0.0,5.94444,4.92349,1.5,0.809664,22.7037,19.1111,29.5556,19.4444,-10.7778,20.5556,-9.77778,29.5556,0.36449899999999996,-2.12555,window
177,181,9,0.0,0.0,4.27778,1.73098,2.55556,1.48573,60.6296,53.6667,75.6667,52.5556,-20.8889,45.1111,-24.2222,75.6667,0.30699299999999996,-2.0445599999999997,path
149,185,9,0.0,0.0,1.55556,1.06805,3.05556,1.92546,49.3333,45.3333,59.5556,43.1111,-12.0,30.6667,-18.6667,59.5556,0.275889,-1.9527700000000001,path
38,71,9,0.0,0.0,0.722221,0.490655,0.8888879999999999,0.7200810000000001,122.185,111.444,138.333,116.77799999999999,-32.2222,48.4444,-16.2222,138.333,0.19431600000000002,-2.3012,sky
219,126,9,0.0,0.0,0.388889,0.062963,14.0556,44.3741,36.1852,33.5556,43.0,32.0,-7.888889999999999,20.4444,-12.5556,43.0,0.258409,-1.94218,cement
168,187,9,0.0,0.0,3.5,2.16795,2.83333,1.60208,58.0,52.5556,71.4444,50.0,-16.3333,40.3333,-24.0,71.4444,0.29965,-1.9666700000000001,path
81,122,9,0.0,0.11111099999999999,7.388889999999999,64.9519,4.83333,42.2556,6.629630000000001,3.33333,11.3333,5.22222,-9.88889,14.1111,-4.22222,11.3333,0.809331,-2.34902,foliage
182,39,9,0.0,0.0,5.5,5.73779,0.611111,0.879815,9.51852,7.33333,14.3333,6.888889999999999,-6.555560000000001,14.4444,-7.888889999999999,14.3333,0.576021,-2.0362299999999998,window
233,64,9,0.0,0.0,1.0,0.800003,0.777777,0.207406,92.8148,77.2222,118.667,82.5556,-46.7778,77.5556,-30.7778,118.667,0.34920999999999996,-2.22894,sky
199,66,9,0.0,0.0,1.27778,1.57407,1.44444,2.87407,122.556,111.0,139.778,116.889,-34.6667,51.6667,-17.0,139.778,0.205803,-2.30709,sky
152,199,9,0.0,0.0,1.11111,0.518519,0.833334,0.25555500000000003,17.963,15.2222,15.4444,23.2222,-8.22222,-7.555560000000001,15.7778,23.2222,0.348063,2.12951,grass
206,57,9,0.0,0.0,1.05556,0.196297,0.8888889999999999,0.34074299999999996,122.333,111.333,139.0,116.667,-33.0,50.0,-17.0,139.0,0.198924,-2.29717,sky
100,111,9,0.0,0.0,1.61111,0.907407,1.61111,0.8185180000000001,19.9259,19.7778,24.8889,15.1111,-0.44444399999999995,14.8889,-14.4444,24.8889,0.391701,-1.58144,brickface
242,57,9,0.0,0.11111099999999999,2.44444,2.3538799999999998,9.27778,2.76017,15.3704,11.3333,20.8889,13.8889,-12.1111,16.5556,-4.44444,20.8889,0.466308,-2.3706099999999997,window
23,129,9,0.0,0.0,0.5,0.07777780000000001,0.388889,0.151852,0.518518,0.0,1.55556,0.0,-1.55556,3.11111,-1.55556,1.55556,0.777778,-2.0944,foliage
158,186,9,0.0,0.0,0.8888889999999999,0.34074099999999996,1.5,1.8111099999999998,12.0741,9.33333,10.7778,16.1111,-8.22222,-3.88889,12.1111,16.1111,0.428864,2.3195200000000002,grass
219,133,9,0.0,0.0,0.833333,0.300001,0.444445,0.029629700000000002,9.85185,6.22222,16.6667,6.66667,-10.8889,20.4444,-9.55556,16.6667,0.627269,-2.1387400000000003,window
26,90,9,0.0,0.0,0.611112,0.374076,1.27778,0.28518499999999997,113.111,105.667,128.333,105.333,-22.3333,45.6667,-23.3333,128.333,0.181789,-2.07842,sky
47,89,9,0.0,0.0,0.555556,0.17213299999999998,3.61111,3.8379199999999996,14.2222,10.2222,22.1111,10.3333,-12.0,23.6667,-11.6667,22.1111,0.548825,-2.10731,window
253,32,9,0.0,0.0,0.49999899999999997,0.586892,1.33333,0.557772,116.77799999999999,103.889,133.333,113.111,-38.6667,49.6667,-11.0,133.333,0.220748,-2.42119,sky
180,224,9,0.0,0.0,3.7222199999999996,3.70741,3.61111,5.618519999999999,15.1852,11.6667,13.3333,20.5556,-10.5556,-5.55556,16.1111,20.5556,0.443375,2.29826,grass
32,158,9,0.0,0.0,0.9444450000000001,0.8629629999999999,0.833333,0.611111,7.962960000000001,6.33333,11.8889,5.66667,-4.88889,11.7778,-6.888889999999999,11.8889,0.520578,-1.9828299999999999,cement
239,110,9,0.0,0.0,0.277778,0.062963,0.22222199999999998,0.029629700000000002,9.44444,6.11111,15.8889,6.33333,-10.0,19.3333,-9.33333,15.8889,0.6206430000000001,-2.12027,window
190,105,9,0.0,0.0,1.8888900000000002,2.2963,2.16667,1.6777799999999998,45.7407,41.2222,56.3333,39.6667,-13.5556,31.7778,-18.2222,56.3333,0.29599200000000003,-1.9960799999999999,cement
189,79,9,0.0,0.0,2.72222,2.32963,1.33333,0.755556,41.4074,38.0,49.6667,36.5556,-10.2222,24.7778,-14.5556,49.6667,0.26553499999999997,-1.98458,cement
38,146,9,0.0,0.0,0.5,0.122222,0.666667,0.266667,5.11111,5.66667,6.77778,2.88889,1.66667,5.0,-6.66667,6.888889999999999,0.571429,-1.2583600000000001,brickface
80,116,9,0.0,0.0,1.5,1.63333,1.55556,0.874074,21.7037,21.2222,27.5556,16.3333,-1.44444,17.5556,-16.1111,27.5556,0.407364,-1.63224,brickface
206,133,9,0.0,0.0,0.055555600000000004,0.13608299999999998,0.055555600000000004,0.13608299999999998,0.37037,0.0,1.11111,0.0,-1.11111,2.22222,-1.11111,1.11111,1.0,-2.0944,window
127,118,9,0.22222199999999998,0.0,1.72222,1.5296299999999998,3.44444,9.4963,22.7407,21.5556,29.0,17.6667,-3.55556,18.7778,-15.2222,29.0,0.390398,-1.7073900000000002,brickface
187,89,9,0.0,0.0,3.0,1.60555,1.11111,1.06805,8.44444,6.33333,13.0,6.0,-6.33333,13.6667,-7.33333,13.0,0.548545,-2.04388,window
77,36,9,0.0,0.0,0.555556,0.17213699999999998,1.05556,0.64693,111.926,98.2222,130.333,107.22200000000001,-41.1111,55.2222,-14.1111,130.333,0.24634,-2.38738,sky
200,31,9,0.0,0.0,2.11111,1.2232299999999998,5.05556,2.67845,11.2593,8.33333,16.5556,8.88889,-8.77778,15.8889,-7.111110000000001,16.5556,0.500944,-2.17195,window
96,96,9,0.0,0.0,1.0,1.51111,0.833333,0.3,6.2963,2.66667,11.8889,4.33333,-10.8889,16.7778,-5.88889,11.8889,0.778863,-2.27579,foliage
37,124,9,0.0,0.11111099999999999,1.5,1.01111,2.44444,1.8074,54.3333,49.4444,65.2222,48.3333,-14.6667,32.6667,-18.0,65.2222,0.25854299999999997,-2.03008,cement
204,156,9,0.0,0.0,0.5,0.278886,2.0,0.557773,23.7037,17.3333,25.4444,28.3333,-19.1111,5.22222,13.8889,28.3333,0.389034,2.8649299999999998,grass
112,102,9,0.0,0.0,0.555555,0.207407,1.55556,0.474074,3.37037,0.555556,7.66667,1.8888900000000002,-8.44444,12.8889,-4.44444,7.66667,0.9407409999999999,-2.27516,foliage
242,183,9,0.0,0.0,1.5,0.936898,2.16667,1.79815,15.3704,12.6667,12.4444,21.0,-8.11111,-8.77778,16.8889,21.0,0.42024399999999995,2.07587,grass
250,87,9,0.0,0.0,0.722222,0.24074099999999998,0.611111,0.37407399999999996,11.1481,6.66667,19.5556,7.22222,-13.4444,25.2222,-11.7778,19.5556,0.6593289999999999,-2.13862,window
153,116,9,0.0,0.0,3.2777800000000004,2.47132,1.11111,0.8344440000000001,29.4444,25.0,38.3333,25.0,-13.3333,26.6667,-13.3333,38.3333,0.355756,-2.09078,cement
33,131,9,0.0,0.0,0.44444399999999995,0.807373,1.0,1.09545,0.740741,0.22222199999999998,1.77778,0.22222199999999998,-1.55556,3.11111,-1.55556,1.77778,0.407407,-2.0944,foliage
136,92,9,0.0,0.0,8.05555,44.7741,1.0,0.177777,15.4074,11.6667,22.6667,11.8889,-11.2222,21.7778,-10.5556,22.6667,0.53355,-2.11327,window
234,122,9,0.0,0.0,1.72222,7.840739999999999,1.38889,7.57407,2.25926,0.555556,5.22222,1.0,-5.11111,8.88889,-3.7777800000000004,5.22222,0.960317,-2.1732,foliage
83,198,9,0.0,0.0,2.38889,1.49691,4.83333,3.00925,59.7778,53.1111,74.0,52.2222,-20.0,42.6667,-22.6667,74.0,0.29631399999999997,-2.05057,path
23,86,9,0.0,0.0,0.8888889999999999,0.651853,1.72222,1.30741,18.5926,18.5556,23.5556,13.6667,-0.11111099999999999,14.8889,-14.7778,23.5556,0.417916,-1.5415,brickface
38,202,9,0.0,0.0,2.16667,1.06979,8.33333,2.5121900000000004,57.3333,50.2222,71.5556,50.2222,-21.3333,42.6667,-21.3333,71.5556,0.302514,-2.09375,path
173,152,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,window
171,15,9,0.0,0.0,0.666668,0.557772,0.666668,0.699205,113.741,100.111,132.0,109.111,-40.8889,54.7778,-13.8889,132.0,0.241576,-2.38903,sky
206,233,9,0.0,0.0,1.38889,1.5408,1.72222,0.827759,26.8148,21.8889,25.1111,33.4444,-14.7778,-5.11111,19.8889,33.4444,0.34575500000000003,2.38935,grass
107,129,9,0.0,0.0,0.555556,0.562963,0.8888889999999999,0.874074,6.66667,8.44444,7.555560000000001,4.0,5.33333,2.66667,-8.0,8.44444,0.530556,-0.8439040000000001,brickface
188,88,9,0.0,0.0,0.666667,0.471405,0.333333,0.298142,7.33333,5.11111,12.2222,4.66667,-6.66667,14.6667,-8.0,12.2222,0.6179100000000001,-2.03577,window
204,131,9,0.0,0.0,0.11111099999999999,0.17213299999999998,0.11111099999999999,0.17213299999999998,0.22222199999999998,0.0,0.666667,0.0,-0.666667,1.33333,-0.666667,0.666667,0.666667,-2.0944,window
173,190,9,0.11111099999999999,0.0,2.33333,2.56472,1.55556,1.2049299999999998,50.4444,44.8889,62.3333,44.1111,-16.6667,35.6667,-19.0,62.3333,0.292125,-2.0487,path
176,187,9,0.0,0.0,1.77778,1.60093,2.33333,2.0221,54.7778,49.0,68.0,47.3333,-17.3333,39.6667,-22.3333,68.0,0.304126,-2.00961,path
80,124,9,0.0,0.0,0.555556,0.16296300000000002,0.44444399999999995,0.029629700000000002,5.11111,6.66667,6.0,2.66667,4.66667,2.66667,-7.33333,6.77778,0.608466,-0.877707,brickface
14,66,9,0.0,0.0,1.55556,1.0074100000000001,1.5,1.01111,18.6667,18.5556,24.0,13.4444,-0.333333,16.0,-15.6667,24.0,0.437855,-1.56925,brickface
162,94,9,0.0,0.0,9.61111,39.2629,0.555556,0.251852,15.3704,10.6667,23.7778,11.6667,-14.1111,25.2222,-11.1111,23.7778,0.599594,-2.14276,window
207,115,9,0.0,0.0,1.05556,0.32963000000000003,0.166667,0.0333333,1.22222,0.44444399999999995,2.88889,0.333333,-2.33333,5.0,-2.66667,2.88889,0.933333,-2.06554,window
216,78,9,0.0,0.0,1.33333,0.355555,4.33333,6.35555,36.1111,31.3333,46.0,31.0,-14.3333,29.6667,-15.3333,46.0,0.33971,-2.05383,cement
23,172,9,0.0,0.0,1.33333,0.8944270000000001,9.16667,5.8566199999999995,42.3333,38.0,51.2222,37.7778,-13.0,26.6667,-13.6667,51.2222,0.265454,-2.12656,path
110,174,9,0.0,0.0,0.388889,0.0629629,1.72222,0.151852,13.4815,10.8889,12.5556,17.0,-7.77778,-2.77778,10.5556,17.0,0.359296,2.37785,grass
142,112,9,0.0,0.0,1.05556,0.49065299999999995,0.555555,0.344265,28.8519,24.5556,36.2222,25.7778,-12.8889,22.1111,-9.22222,36.2222,0.32175,-2.20016,window
233,159,9,0.0,0.0,2.5,0.5222220000000001,1.27778,1.57407,6.629630000000001,5.11111,10.1111,4.66667,-4.55556,10.4444,-5.88889,10.1111,0.541667,-1.99944,cement
29,125,9,0.0,0.0,0.388889,0.062963,0.666667,0.177778,5.85185,7.22222,6.888889999999999,3.44444,4.11111,3.11111,-7.22222,7.33333,0.529762,-0.9442719999999999,brickface
131,208,9,0.0,0.0,1.38889,0.418519,0.611111,0.24074099999999998,16.1852,12.7778,15.0,20.7778,-10.2222,-3.55556,13.7778,20.7778,0.383167,2.392,grass
57,42,9,0.0,0.0,2.33333,0.869226,0.999999,0.699206,37.4444,32.7778,47.7778,31.7778,-14.0,31.0,-17.0,47.7778,0.334662,-2.02955,cement
230,98,9,0.0,0.0,0.388889,0.151852,0.388889,0.0629629,1.40741,0.0,4.11111,0.11111099999999999,-4.22222,8.11111,-3.88889,4.11111,1.0,-2.1137200000000003,foliage
142,183,9,0.11111099999999999,0.0,1.0,0.8692280000000001,1.55556,1.48574,43.1852,40.2222,52.0,37.3333,-8.88889,26.4444,-17.5556,52.0,0.28154,-1.88773,path
64,49,9,0.0,0.0,0.9444469999999999,0.240742,0.722225,0.41852,108.889,97.1111,128.889,100.667,-35.3333,60.0,-24.6667,128.889,0.246491,-2.2116599999999997,sky
63,220,9,0.0,0.0,3.05556,15.263,3.66667,6.08889,8.185189999999999,6.555560000000001,6.44444,11.5556,-4.88889,-5.22222,10.1111,11.5556,0.486717,2.09315,grass
58,140,9,0.0,0.0,0.055555600000000004,0.0185185,0.22222199999999998,0.0296296,0.259259,0.0,0.777778,0.0,-0.777778,1.55556,-0.777778,0.777778,0.777778,-2.0944,window
231,13,9,0.0,0.0,1.27778,0.5741350000000001,1.0,1.05409,118.667,106.556,135.778,113.667,-36.3333,51.3333,-15.0,135.778,0.215088,-2.3519,sky
244,194,9,0.0,0.0,1.72222,1.14342,2.27778,2.03761,49.7407,44.4444,61.6667,43.1111,-15.8889,35.7778,-19.8889,61.6667,0.30085300000000004,-2.02184,path
239,93,9,0.0,0.0,3.44444,13.4963,1.05556,0.8629620000000001,14.4074,9.88889,22.8889,10.4444,-13.5556,25.4444,-11.8889,22.8889,0.577002,-2.13749,window
54,176,9,0.0,0.0,2.11111,0.688531,2.66667,2.69155,50.6667,46.0,62.6667,43.3333,-14.0,36.0,-22.0,62.6667,0.308573,-1.9514099999999999,path
109,130,9,0.0,0.0,1.11111,0.740741,9.77778,21.763,13.037,9.88889,18.8889,10.3333,-9.44444,17.5556,-8.11111,18.8889,0.548124,-2.13737,cement
238,118,9,0.0,0.0,0.333333,0.177778,0.777778,0.0740741,5.0,6.22222,6.22222,2.55556,3.66667,3.66667,-7.33333,6.66667,0.617063,-1.0472,brickface
116,245,9,0.0,0.0,2.27778,1.16269,2.27778,1.49691,16.3704,13.5556,14.3333,21.2222,-8.44444,-6.11111,14.5556,21.2222,0.384903,2.19805,grass
19,147,9,0.0,0.0,0.22222199999999998,0.0740741,0.5,0.07777780000000001,4.14815,3.88889,6.66667,1.8888900000000002,-0.777778,7.555560000000001,-6.77778,7.0,0.713228,-1.47564,brickface
45,149,9,0.0,0.0,2.5,3.3222199999999997,0.666666,0.26666599999999996,16.8148,13.4444,23.7778,13.2222,-10.1111,20.8889,-10.7778,23.7778,0.453341,-2.06925,cement
234,58,9,0.0,0.0,1.16667,0.388888,1.0,0.533334,93.1482,77.3333,118.77799999999999,83.3333,-47.4444,76.8889,-29.4444,118.77799999999999,0.34886300000000003,-2.24632,sky
30,124,9,0.0,0.0,0.611111,0.10740699999999999,0.611111,0.10740699999999999,6.0,7.444439999999999,7.22222,3.33333,4.33333,3.66667,-8.0,7.77778,0.571649,-0.987873,brickface
90,111,9,0.0,0.0,1.66667,1.4666700000000001,1.33333,1.0222200000000001,18.6296,19.7778,22.2222,13.8889,3.44444,10.7778,-14.2222,22.2222,0.374312,-1.33379,brickface
220,36,9,0.0,0.0,0.944443,0.800462,1.05556,0.854182,114.037,100.77799999999999,132.444,108.889,-39.7778,55.2222,-15.4444,132.444,0.239085,-2.3622400000000003,sky
23,85,9,0.0,0.0,1.44444,1.05185,1.77778,0.9629629999999999,17.963,18.8889,21.8889,13.1111,2.77778,11.7778,-14.5556,21.8889,0.399751,-1.38687,brickface
235,88,9,0.0,0.0,0.611111,0.24074099999999998,0.9444450000000001,0.32963000000000003,2.77778,0.44444399999999995,6.44444,1.44444,-7.0,11.0,-4.0,6.44444,0.938492,-2.26954,foliage
208,34,9,0.0,0.0,1.72222,1.73098,0.444445,0.501848,14.4444,10.7778,21.0,11.5556,-11.0,19.6667,-8.66667,21.0,0.479958,-2.1623799999999997,window
170,62,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,window
220,61,9,0.0,0.0,0.277778,0.13608299999999998,0.555556,0.272165,6.888889999999999,4.55556,12.0,4.11111,-7.0,15.3333,-8.33333,12.0,0.655892,-2.03946,window
