theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,class
1.153186,1.3506790000000002,-1.095642,0.953018,-0.49663599999999997,0.879057,0.26126900000000003,-1.096695,N
-0.754095,1.537452,1.317868,0.723931,-0.360115,-1.249486,-0.960256,1.430919,P
1.2407489999999999,-1.037008,-0.15651600000000002,1.123366,-0.74227,0.109589,-0.404619,0.249349,N
1.279462,-0.064165,-1.353137,-0.333257,-1.1876229999999999,1.320427,-0.939317,-1.037867,P
-0.9709559999999999,0.076267,-1.291058,-0.320135,1.1325040000000002,-0.24375500000000003,-1.1707100000000001,-1.223396,N
-1.164123,-0.15271099999999999,0.9636299999999999,0.179065,1.151691,-0.038729,0.136649,-1.388358,P
0.6484310000000001,-1.50532,0.561236,0.588016,-0.408184,-0.05260599999999999,-0.455058,-0.508997,N
1.2329629999999998,0.744354,-1.233983,0.0032920000000000002,-0.575132,-1.461547,1.534216,-1.137946,P
-0.25874400000000003,-0.31909499999999996,0.700813,-1.029872,-1.512211,-0.493749,-0.846146,-0.44884300000000005,P
-0.080932,1.206129,0.44759899999999997,1.371575,-0.844874,0.100445,0.182634,0.184552,P
0.974189,1.0921379999999998,-1.395155,0.033324,-0.47811400000000004,0.151693,0.29878499999999997,-1.266974,P
0.506668,0.43405299999999997,1.492721,0.908689,0.102967,-0.44036400000000003,-1.403309,-1.183921,P
0.562175,0.24112399999999998,-0.005803,1.299658,1.32389,-0.623965,1.540244,-1.478623,P
1.346945,0.5525180000000001,0.49879399999999996,0.421763,-0.47689499999999996,1.372076,1.033885,1.273569,P
-0.401528,-0.45718000000000003,-1.134354,1.479624,-1.192345,1.128534,1.109602,-0.23451,N
-0.878647,-0.618445,-0.7156,-1.062072,-0.6905140000000001,0.191808,-1.237414,0.074544,N
-1.499242,1.152167,-0.192833,0.488752,0.72609,1.0206680000000001,-1.113988,-1.354416,N
-0.74665,1.380007,-0.8173060000000001,0.7995720000000001,0.30169,-0.100539,0.645119,0.871872,N
1.040857,-0.895135,0.325981,0.48938999999999994,1.383913,-0.525835,-0.148356,1.072599,N
-1.073808,-0.5700689999999999,-0.426563,-1.0448,-0.198678,0.35026999999999997,1.064366,-1.323672,N
0.092659,-1.423767,-0.239531,-0.282868,0.12361199999999999,-1.3714620000000002,-0.167824,-0.492972,N
0.7259800000000001,-1.167817,-0.295985,-0.312317,-1.071083,-0.47603999999999996,1.0464950000000002,-0.9494879999999999,P
0.58191,-0.7185010000000001,0.8609709999999999,1.550705,-0.13858199999999998,0.9617879999999999,-0.029902999999999996,-0.068688,P
0.563046,-0.5785239999999999,0.533139,-1.468394,1.271066,-0.777138,-1.123197,0.740169,P
0.526227,-0.47038199999999997,0.457662,-1.180778,0.03938,0.500158,-0.253153,-1.417956,P
0.863708,-1.084151,-0.998086,-0.28453,-0.8747209999999999,-0.8656799999999999,-1.552546,-1.139253,N
0.8036989999999999,0.7106979999999999,-0.881034,0.378845,1.0208270000000002,0.9286780000000001,-1.059064,0.840882,N
1.249106,-1.531388,-1.240952,1.056323,-0.655051,-1.066668,1.299043,-0.152829,N
0.171184,1.234097,0.144542,0.361431,-1.320374,-1.312165,-0.432407,0.32256,N
1.0116120000000002,1.124112,1.149153,0.14588099999999998,0.489374,0.315689,0.8715219999999999,-0.295452,P
-1.020145,-0.061940999999999996,-0.17743299999999998,0.666401,-0.297671,0.11782100000000001,-0.804134,-1.317517,N
-0.5327810000000001,-1.5276530000000001,0.215209,9.7e-05,0.659453,-1.446835,-1.1637819999999999,-0.10457899999999999,P
0.5779880000000001,-0.561737,-0.271507,-0.316502,0.035911,0.4884,0.299381,-1.5682770000000001,P
-1.2415889999999998,-0.130028,0.153814,1.038124,1.084424,-1.246699,-0.622741,1.01306,N
0.5006729999999999,0.041325,-1.347089,0.6128319999999999,1.185159,0.654254,1.319136,-1.071358,P
-0.701034,-1.230709,-0.430017,-0.451963,0.584484,0.479984,0.191206,1.204656,N
-1.186132,1.363808,0.48511099999999996,0.385965,-0.6688069999999999,-1.4346940000000001,-0.186922,1.355692,N
1.33989,-1.472151,-0.806921,-0.010721,1.0356370000000001,-1.1935129999999998,0.867497,-0.86597,N
-0.336231,-0.068886,0.38705900000000004,1.261325,-0.9777110000000001,-0.40192100000000003,-0.714447,0.621263,N
-0.791693,-1.435953,0.410783,0.512158,0.930057,-1.517276,-1.215496,-0.764393,N
-1.32292,-0.070609,0.573288,-0.537788,-0.300929,1.4126239999999999,-1.2287370000000002,1.448992,N
0.078575,-0.25921,1.554193,0.377767,-1.162512,-0.450475,-0.440028,-0.514495,P
-0.36388200000000004,0.089865,0.437018,0.521877,1.312324,-1.300581,-0.719769,-0.9851489999999999,N
-0.044781,0.790013,-0.709482,0.6072770000000001,-1.243501,0.6748029999999999,1.265847,0.9621049999999999,P
1.001317,-1.115381,-0.981806,-0.23146399999999998,0.840513,0.8294379999999999,0.37209699999999996,-0.347016,N
0.164097,0.779399,-1.045291,0.048817,1.0403959999999999,-0.5498970000000001,-0.745239,-1.438911,N
1.079718,1.145008,0.22660500000000003,0.8833770000000001,1.352954,-1.253918,-1.1095620000000002,-0.85677,N
-1.161316,0.0031100000000000004,-0.3922,0.116495,-1.0948129999999998,1.235268,-0.041902999999999996,1.416532,P
1.307239,0.855535,0.630858,0.457925,-1.394665,0.191814,1.19991,0.5084420000000001,P
1.019683,-0.9345129999999999,-0.37289,0.153085,-0.5405949999999999,0.054768,-1.191659,-1.352942,N
0.393063,-1.001372,-0.057198,0.23875,0.04766,-1.399653,-1.5584639999999998,0.289078,P
1.1689209999999999,-0.077605,1.293134,-1.223249,-0.6361060000000001,-0.395726,-0.7215590000000001,0.685983,P
0.704917,-1.3876620000000002,0.161615,0.472016,-0.728222,-0.183094,-1.036033,-0.6367729999999999,N
-1.512738,-0.955849,1.296123,-1.108638,-1.570648,0.877635,-0.551908,-1.297416,P
1.017552,-0.219482,-0.892401,-0.025194,0.796374,0.696457,-1.038727,-1.105138,N
-0.94842,0.24630500000000002,0.9459069999999999,0.287416,-1.0391190000000001,-0.867898,-1.0475299999999999,-0.7670640000000001,N
-1.4618659999999999,0.529692,1.550065,0.581475,0.8902100000000001,0.176026,1.349108,-1.22205,P
-0.044039,-0.54337,0.5775520000000001,-1.363585,-1.4982,0.21220999999999998,1.3792959999999999,0.726829,P
-1.08863,-0.351475,-0.080591,1.551572,-1.5668309999999999,-0.410339,1.3768719999999999,0.8845049999999999,P
-1.419271,1.2189860000000001,0.459129,0.042737,-0.195324,-0.582932,-1.386695,0.978081,P
1.451098,-0.874771,0.054838,0.559946,0.016943,0.514895,-0.5186970000000001,0.547439,N
1.569923,-1.550443,-0.012463,0.304896,0.23703200000000002,-0.989374,-0.527943,-1.340267,N
-0.141604,0.699268,-1.0394700000000001,-0.801183,0.805986,-1.2940639999999999,-0.021725,-0.272437,N
-0.527242,1.362026,-0.513051,1.398023,1.090624,0.715659,1.3204,1.423667,P
-0.702699,0.979619,1.3734790000000001,-1.370708,1.158994,0.725173,-0.729101,0.378463,N
1.065568,1.295497,0.046556,1.194776,0.6545479999999999,0.493303,0.423408,0.875841,N
-0.624104,0.31757399999999997,-0.627731,-1.147538,0.22996599999999998,0.064377,0.8683559999999999,0.024457,N
1.3129620000000002,1.093217,0.815921,-0.051635,0.905,-0.480313,-0.913592,1.2297639999999999,P
0.413792,-0.650447,-1.0749440000000001,-0.032125,-1.350898,1.337284,-0.095723,0.461075,P
-0.6940149999999999,0.9656799999999999,-1.30853,-1.2870540000000001,0.217869,0.662611,-0.66505,0.391814,N
-0.175726,1.149007,-0.836148,-0.60724,-1.1149280000000001,-0.891373,-0.9687319999999999,1.503449,N
0.293987,-0.207567,-0.687511,-0.201517,-0.488382,0.622897,1.12972,1.546931,P
-1.546618,0.506077,0.373146,-0.7657010000000001,1.545048,0.982031,0.32885,0.194935,N
-0.101516,-0.303754,-1.103056,-1.354691,1.1786940000000001,0.333719,0.488625,-0.802121,N
-0.089794,-0.748494,-0.5756640000000001,1.041984,0.061814999999999995,-0.150806,0.387739,1.496059,N
0.8873209999999999,-1.0358,-1.110386,1.5050350000000001,1.431741,-1.143789,0.838189,0.155245,N
0.19186,-0.09690700000000001,1.275942,0.355396,0.194483,-0.934723,1.548498,0.596897,P
0.6307189999999999,0.530031,-0.088805,0.34773899999999996,-0.768163,1.127373,-0.47698,-1.09605,P
-0.532926,-0.582903,-0.9852489999999999,0.028095,-0.471925,-0.6740010000000001,1.150226,1.427532,N
0.932126,-1.434663,0.5800960000000001,0.545986,0.47066800000000003,-0.020902,-0.37504699999999996,-0.679882,N
1.5399690000000001,0.9909870000000001,0.5435260000000001,1.403245,-0.8115760000000001,0.076197,-0.8665719999999999,1.4117629999999999,N
-0.298414,0.7649189999999999,-1.457374,-0.958465,-1.532821,0.2432,1.216216,-0.7848310000000001,N
-0.000609,1.505711,-0.12605999999999998,-1.441489,0.9387719999999999,1.196603,1.442855,-0.808001,P
-0.178819,-0.6658649999999999,0.24847399999999997,0.203044,0.780981,-0.6244930000000001,-0.13461199999999998,-1.330417,N
-0.379644,-0.8291440000000001,-0.563869,-0.6072489999999999,-0.8764540000000001,1.370625,1.337888,0.6187520000000001,N
1.268784,0.5627939999999999,-1.106068,0.12646,0.335939,0.050786000000000005,0.94571,0.9974620000000001,N
-1.234536,-1.171324,0.804882,0.27733,0.686735,0.30533699999999997,1.105084,0.572009,P
0.351525,1.412876,1.3907100000000001,1.281276,-0.144718,-0.112296,0.091514,1.2900479999999999,P
-0.7563949999999999,0.5313939999999999,0.6919529999999999,-0.792369,0.33713899999999997,0.8017920000000001,0.37006,1.179265,N
-0.60709,-0.997093,-0.063109,-0.634583,-0.914233,-1.354838,-1.086409,0.68879,N
-0.067289,-0.049614,-0.7495729999999999,-1.387515,-1.0708030000000002,0.631943,0.8713770000000001,0.895468,N
-0.3857,0.711817,1.055067,-0.864007,-0.713809,0.11963800000000001,1.3159999999999998,0.843576,P
-0.659838,-0.515308,0.735125,1.050856,0.238102,1.416511,1.023094,0.220309,P
-1.199207,-1.009501,0.9225690000000001,1.385294,-0.947749,0.661979,1.0654780000000001,-1.0448870000000001,P
0.76527,-1.284311,0.5606760000000001,0.56201,0.740984,0.762338,0.5782609999999999,-0.209494,P
-0.297365,0.319579,-1.437617,1.541626,-1.187597,-1.04364,-0.130723,-0.525701,P
0.35117800000000005,-0.51523,0.265027,1.405481,0.05111,-1.0654540000000001,-0.9590270000000001,0.763209,N
-0.782411,0.843775,0.449107,-0.690375,0.462845,-1.289375,-0.8462719999999999,0.7436020000000001,P
-0.44518500000000005,-0.10684300000000001,0.861519,0.7942060000000001,0.721071,0.382152,0.190863,-0.654105,P
-1.066991,1.259911,-1.388908,0.085066,1.494257,0.164604,-0.597308,0.6282909999999999,N
1.132072,-0.624556,1.0978379999999999,0.315746,0.0716,-1.3259290000000001,-0.451118,0.703024,P
-0.09426,-0.555537,1.236867,0.768309,-0.9488639999999999,0.34581300000000004,0.675707,0.11455499999999999,P
0.142755,-1.05247,-1.012457,0.52637,0.401778,0.5935819999999999,-1.344638,1.1112229999999998,N
0.371469,-0.081697,1.384823,0.268939,-0.062315999999999996,-0.686823,0.965892,-0.808631,P
-1.467262,-0.517016,-1.038032,1.317828,0.908326,1.1476389999999999,0.358737,-0.117773,N
-1.4915049999999999,-1.5064110000000002,1.408319,0.279104,-0.644836,0.065678,0.40707899999999997,-0.59153,P
-0.166888,1.338283,1.274638,-0.204306,0.557292,-0.927818,1.270681,-0.075075,N
0.597105,0.163664,-1.074196,-0.9561620000000001,1.524726,1.208442,-0.501504,1.105446,N
-1.0191350000000001,-0.476307,0.585689,0.616217,0.23354899999999998,0.329502,0.057044000000000004,-1.536403,P
1.25932,-0.530145,1.4499540000000002,0.9481950000000001,1.249479,-0.364535,-0.176171,1.046009,P
0.68582,-0.930746,0.7111029999999999,0.670255,-1.062519,-1.496918,-0.543676,-0.362716,N
-0.44742299999999996,0.43923,-0.361606,-1.395149,-0.7998810000000001,-0.670849,1.450178,-0.37499,N
-0.08858200000000001,-0.6461720000000001,0.31826,-0.7839189999999999,0.075313,-1.465657,0.115398,-0.341671,N
-1.4676129999999998,-1.312439,-1.343083,0.39109099999999997,0.935795,0.076297,-1.38726,0.387139,N
-1.402973,0.644824,0.744988,0.076968,-1.184709,-0.654511,0.612743,0.659629,P
1.103889,-0.190588,1.041562,1.302143,0.773471,1.04776,-1.2454379999999998,1.026073,P
-1.526561,-0.286564,0.494996,0.39308200000000004,-0.777081,1.3729799999999999,-0.059875,-1.523951,P
1.104352,-0.9929520000000001,0.537033,1.0073969999999999,-0.99436,-1.5695059999999998,-0.8569190000000001,-1.0285,N
0.36338000000000004,0.679545,0.230581,0.725875,-1.464628,0.981404,1.541577,1.28351,P
-0.082695,1.3892,-1.401181,-0.5829409999999999,-1.465794,-1.551613,0.306169,1.4161549999999998,N
0.6934,0.1802,-0.39758699999999997,1.2877040000000002,0.43811700000000003,1.325719,0.06422699999999999,0.75583,P
-1.311343,-0.421034,-0.351693,0.655558,0.034187999999999996,1.094483,-1.4344350000000001,0.422862,N
-0.017474,1.440931,0.962001,-0.15128,0.8307030000000001,-0.668755,0.5818180000000001,0.8701909999999999,N
-0.024474,-0.5397270000000001,-1.060133,-1.09715,-0.268345,-0.662092,0.420383,-0.357601,N
0.08879,-0.344928,-0.98134,1.004877,-0.697385,1.142922,1.398888,-1.047423,N
-0.5661010000000001,-0.849633,0.941326,-0.40174499999999996,-0.010865000000000001,0.5172359999999999,-0.776519,-0.696058,N
-1.195071,1.181535,1.28538,-0.533387,-0.83337,1.3690579999999999,1.139103,-0.663629,P
0.028837,-0.199352,0.46095600000000003,-0.39124699999999996,-0.182068,0.26466999999999996,0.79425,-1.058552,P
-0.163999,-0.46146400000000004,0.685217,-0.251306,-0.7591180000000001,-1.328406,-0.50897,-0.41285,P
-0.915676,0.7162390000000001,-0.9027040000000001,0.048679,-1.203142,0.870124,-0.967333,1.491211,N
-1.225154,0.878633,-0.742755,1.42292,1.453039,-0.6099640000000001,-0.521588,-0.39059,N
-0.744685,0.514738,0.006954000000000001,-0.5776,-0.056027999999999994,0.44550500000000004,-1.0433780000000001,-0.947792,N
0.515717,0.94521,-1.043279,-0.641558,-0.9376549999999999,1.2402879999999998,-0.48395600000000005,0.283978,P
-0.590896,0.33045399999999997,0.34671,0.95755,-0.913851,-0.557562,1.299243,-1.2975709999999998,P
1.17353,-1.167424,1.490526,-1.031408,1.466582,1.0975030000000001,-1.4330370000000001,-1.360565,P
1.13941,0.0646,1.182006,-0.203048,1.240494,-0.468056,1.354622,1.099002,P
1.254055,0.347919,-1.355022,-1.567444,0.9647,0.602805,0.273918,-1.234335,N
0.780645,0.57968,0.551349,-0.982476,1.012126,-1.291447,0.050376,-0.9957469999999999,N
-1.5034290000000001,-1.2597040000000002,-1.275324,0.42550299999999996,1.4077899999999999,-0.7489060000000001,1.5686280000000001,-1.1391129999999998,N
0.296643,1.115552,0.069678,-1.19807,-0.516933,-1.208541,-0.018937,0.534015,P
-1.37165,-0.44754700000000003,1.3567930000000001,0.871992,0.739577,0.537829,-1.481946,-1.045112,P
0.248192,-1.464456,0.142846,1.347615,-0.28291900000000003,0.789399,0.205181,-0.140671,P
0.22053299999999998,-0.618555,0.522033,0.079042,1.037916,-0.12082799999999999,-0.49810200000000004,-0.28584,N
-1.333438,-0.920824,0.425041,0.70117,-1.32661,1.022386,-0.35617,0.241862,P
0.250689,1.4424540000000001,0.7163189999999999,0.773493,0.576232,0.9855649999999999,0.209098,-1.39946,P
0.715444,1.549367,-1.4110200000000002,-1.082272,0.103804,0.857665,0.47740200000000005,-0.09953,N
-0.271095,-0.788745,-1.5642770000000001,-0.804491,0.727981,-1.42794,-1.412747,-0.442168,P
1.161459,0.81791,1.320522,-0.619323,-0.146567,0.365885,-0.799638,-1.406339,P
0.067093,-0.333694,-0.068111,-0.481925,0.393338,0.157641,1.294568,-0.284057,P
0.609107,0.7735989999999999,1.13839,-0.45696000000000003,-1.478277,-0.9344610000000001,1.306872,-0.928149,P
-0.213154,0.35923499999999997,0.410734,0.255134,1.307564,-1.135368,-1.371338,-0.613308,N
0.21180900000000003,-0.366912,-0.29011,-0.9371450000000001,0.41995699999999997,1.285461,0.9691270000000001,-1.024498,P
-0.8990969999999999,0.44762399999999997,0.5878939999999999,0.20784299999999997,-0.698279,0.735394,0.198793,0.336819,P
-1.162544,-0.493936,1.246335,0.966175,0.11505,-1.2606110000000001,-1.5456860000000001,-1.425646,P
-0.517447,-1.009596,1.211066,-1.558836,1.101229,0.947883,-0.788588,-0.799377,P
-0.617147,-1.2909700000000002,0.319377,0.9613780000000001,-1.1230930000000001,-1.549431,-0.040997000000000006,1.16259,N
0.319914,0.044735000000000004,0.531291,0.079738,0.908602,-1.325113,-1.192234,0.327876,P
-0.75445,0.691863,0.448956,0.024021999999999998,1.1835790000000002,-0.346213,1.5573270000000001,0.8893190000000001,P
-0.546532,-1.4607629999999998,-0.07836699999999999,-1.192267,0.9504389999999999,0.36893400000000004,-1.525362,0.683958,P
0.360554,0.054346000000000005,0.275661,-1.570295,-1.563341,-0.080459,0.302788,-0.503061,P
-0.200729,-0.32121500000000003,-1.184105,-0.11372,-0.48296999999999995,-1.287246,0.741555,-0.223744,N
-0.231091,1.423362,0.943211,-0.572091,0.38505,1.333675,0.078608,-0.500274,P
-0.464793,-0.138241,1.489475,-0.136419,1.299385,-0.530943,-1.174907,1.5447,P
-1.428148,-0.894809,-1.125666,-0.653846,-1.013539,0.272843,-1.186107,0.792166,N
0.373729,-1.287935,0.673892,0.41245600000000004,-0.054722,-1.012043,-0.130174,-1.216106,N
1.529836,-0.761628,-0.576142,1.0308540000000002,-0.642043,1.125887,-0.09714600000000001,-0.09314700000000001,P
0.406057,0.133687,0.065292,-1.246051,-0.5593199999999999,0.8611489999999999,1.497683,0.69534,N
1.372823,-0.636139,1.244564,-0.9098299999999999,-1.47696,-0.897649,-0.818739,-1.221273,P
-1.011009,0.48977200000000004,-0.9987590000000001,0.8833219999999999,-0.032749,-0.016600999999999998,-0.989981,-1.13808,N
0.9392209999999999,0.45144300000000004,-0.06385199999999999,-1.380318,-0.254175,1.413033,-1.335517,-0.833224,N
-0.7113430000000001,-0.21387199999999998,1.043181,0.452558,-1.2172290000000001,1.511352,-1.0840459999999998,0.46348,P
0.114817,0.876491,-0.193177,-1.09296,-0.7475609999999999,0.772785,0.654075,0.5153300000000001,N
-1.068322,0.44481899999999996,-0.212606,-1.569496,-0.815092,-0.009258,1.437427,-1.358914,N
0.976303,-1.5148979999999999,-0.660359,0.704395,0.573692,-1.242552,1.0879860000000001,0.773027,N
0.8799600000000001,1.1997120000000001,1.417742,0.967125,0.847973,-1.1712420000000001,-0.44305500000000003,-0.169719,P
-1.493183,-0.227785,1.498116,-0.462638,0.42612700000000003,1.343783,-1.2460200000000001,-1.126517,P
-0.68014,1.380451,-1.304705,-0.276174,-1.020649,-1.04671,-1.294946,-1.149338,N
0.738275,-0.168902,0.373618,-0.834644,1.075474,0.80974,-0.39264499999999997,-0.737798,N
1.427766,0.394843,0.435821,-0.515712,0.313488,0.276148,0.442378,0.560596,N
-1.43031,-0.842347,-0.346592,-0.93215,0.011375,-0.846311,-1.3684690000000002,0.543686,P
-1.217991,-0.967657,0.205193,-0.452604,-0.862015,0.281185,0.512283,-1.242842,P
0.465446,-1.4883709999999999,-1.20159,-0.892332,0.300532,-0.989024,-1.2628489999999999,-1.537785,N
1.148483,0.800158,0.898491,0.6548109999999999,-1.275399,-0.06448200000000001,1.48517,-1.115848,P
-1.346508,-1.090194,0.180884,-1.0824129999999998,0.950608,-0.893813,0.351202,0.42102700000000004,N
0.599954,-0.6534770000000001,1.42241,1.366485,-1.488402,-0.724973,1.164744,-0.064829,P
-0.457725,-1.02145,0.094439,-0.661157,-1.299191,0.490063,0.921523,-1.513354,N
0.368134,-1.355024,-1.5131620000000001,0.889718,-1.372155,-1.439793,-1.483909,0.8464430000000001,N
1.2905209999999998,-0.667571,-0.6550699999999999,1.21018,0.060751,0.925013,0.19549,1.049658,P
-0.595554,-0.676092,-0.43661099999999997,0.37086399999999997,-0.44241199999999997,-0.826824,-1.179253,1.3698569999999999,N
0.25574,-0.486466,0.536425,-1.074451,-0.5225390000000001,0.152086,0.556052,0.119002,N
-1.54826,-1.393281,-0.752236,0.388158,-1.490972,0.499996,1.429667,1.556985,P
0.943375,-1.455617,-1.5455729999999999,1.518469,1.44523,-0.470322,0.465595,0.022296,N
-1.127838,-0.556856,1.3545610000000001,-0.017238,0.492098,1.4658010000000001,-1.107064,-0.6236,P
0.8885379999999999,0.084359,-0.680702,0.9227799999999999,0.191799,0.49086499999999994,-0.211065,-0.95791,P
0.130338,0.093886,-1.291209,0.589291,-1.149337,0.007145,0.479099,1.07445,P
1.189531,-0.491674,0.530379,0.8386950000000001,-1.14475,0.39379699999999995,-1.072163,1.3208389999999999,P
-0.063475,-0.409468,-1.113741,1.529184,-0.441493,-0.08405399999999999,-1.263835,1.412402,N
0.677124,-0.700762,0.485544,-1.160987,-1.477248,1.284938,1.434283,1.003391,P
0.019298,0.011231999999999999,1.358111,-1.550728,0.9383,0.8979159999999999,0.520774,-1.480165,P
0.061197,-0.997799,-0.726917,0.137914,0.9777309999999999,1.0610190000000002,-0.626885,-0.044318,N
0.7146170000000001,-0.549794,-0.801215,-1.483884,0.736262,-1.3328209999999998,1.0834489999999999,0.178798,N
0.663883,-0.788179,1.373298,-0.707138,-0.47638400000000003,1.362741,-0.5289149999999999,-1.122106,P
-0.476825,-0.458028,-0.757412,1.173617,-0.24977800000000003,-0.614632,0.696709,0.558768,N
1.531561,-1.0351860000000002,-0.029035000000000002,-0.762652,0.5614520000000001,-1.322534,0.091633,0.481049,P
-0.527714,-1.01047,0.161468,-0.5291899999999999,0.8285100000000001,1.008071,-0.917494,1.4435280000000001,N
0.24321900000000002,-0.503282,-0.806968,-0.5159729999999999,0.8151520000000001,-1.155042,0.8217610000000001,-0.05184299999999999,N
0.9652729999999999,0.10483800000000001,1.037496,0.6751590000000001,0.223123,0.592072,-1.2350379999999999,0.30354899999999996,P
-1.405355,-0.027658,-0.26608899999999996,1.5651549999999999,0.9334450000000001,-0.8830809999999999,-0.82431,0.45888999999999996,N
0.8541690000000001,-0.878876,0.249561,0.608047,-0.43740500000000004,-0.937766,0.8517040000000001,0.854943,N
-1.11612,-0.38682300000000003,1.26396,0.29480100000000004,-0.356229,0.255274,-1.418021,-0.789866,P
-0.14357,1.187263,-0.769069,1.259855,-0.677399,0.397493,1.205705,0.8630620000000001,P
-1.059118,1.17306,-0.258664,-0.22859200000000002,1.334735,1.380191,1.22602,-0.254418,P
0.064762,0.885625,-0.46524499999999996,0.045233999999999996,0.109248,0.8495010000000001,-0.14544200000000002,1.087283,N
0.796346,-0.881448,0.78391,0.500995,-0.9511379999999999,0.33679699999999996,1.135158,0.027506,P
-0.681175,1.365744,1.1685780000000001,-0.41351400000000005,-0.001058,-0.5347930000000001,0.865649,0.806873,P
0.827757,-0.012875999999999999,0.749401,0.15974000000000002,1.4429610000000002,1.0308389999999998,-0.8459620000000001,0.472308,N
-0.702545,-0.856844,-0.868872,0.9161389999999999,0.28985900000000003,-1.033288,0.745106,-0.42193500000000006,N
0.470117,1.1841620000000002,-0.8481850000000001,0.640464,0.970491,0.24329099999999998,-0.20626799999999998,0.22800900000000002,N
0.654143,-1.045201,0.095876,-0.448664,-1.138715,-1.017695,-0.42677,0.148805,P
0.997078,-0.5106069999999999,-0.342738,0.322419,-0.805696,-0.062574,1.024456,0.811347,P
0.380959,-0.24451799999999999,1.142578,0.0058130000000000005,-1.497608,-0.535712,-0.381162,0.291571,P
1.444534,-0.6340939999999999,0.15753499999999998,-1.452241,0.009045000000000001,-0.609503,-0.21998,-0.39570500000000003,N
1.253909,0.261074,1.0339209999999999,0.493359,0.605999,1.441333,1.245059,-0.658483,P
-1.246292,-1.509639,1.316367,0.290271,-0.565599,-0.419072,0.895093,0.037407,P
1.5269540000000001,-0.09131399999999999,0.7323729999999999,-0.6199939999999999,0.053725,-0.083327,1.285696,-1.010218,P
-0.773404,0.629191,-1.2278870000000002,-0.543439,0.6408020000000001,1.2338040000000001,-1.054352,1.561082,N
-0.054907000000000004,-0.23134899999999997,-0.726284,0.095472,1.545567,1.419424,-0.45419499999999996,0.11510799999999999,N
-1.035842,1.274586,-0.030858,0.29911,-0.194079,0.458035,1.306422,1.162928,P
0.6146020000000001,-1.326232,-1.0747870000000002,0.019836000000000003,-1.531996,0.9015290000000001,0.287936,-0.627296,N
1.3697620000000001,-0.641778,0.370686,1.086546,1.236092,0.250854,0.347972,-0.301844,P
1.008498,-0.427045,-1.508941,0.024465,0.7973779999999999,0.668787,0.781989,0.643806,N
1.435691,0.958327,-0.135273,0.9385959999999999,1.1548200000000002,0.775332,0.40467600000000004,-1.3807120000000002,P
-1.1261430000000001,0.8717450000000001,1.042317,1.25108,0.468107,-0.513594,-0.5255,0.49320299999999995,P
1.233602,-1.479377,0.546463,0.045908,0.84683,0.483349,-0.317587,1.469276,N
1.2691370000000002,-0.8465860000000001,-1.082426,-0.306142,0.302386,-1.459619,-0.967794,-1.06645,N
-1.313513,0.8439639999999999,0.77683,-0.908367,-1.237152,0.124921,0.07714,1.520086,P
0.48542299999999994,-1.132105,-0.649755,0.713851,-0.21020100000000003,1.507703,-0.549469,0.660655,N
0.781868,-0.47397399999999995,0.775238,-0.5291170000000001,0.13130999999999998,-1.459573,0.203481,-1.434053,P
-1.529793,0.451549,-0.01852,1.487762,0.297284,-0.042453,-0.9462430000000001,0.034358,N
0.318562,0.137061,-0.687284,0.24865500000000001,-0.68535,-0.651514,-0.12708699999999998,0.934322,N
0.819947,-0.353873,-1.3331819999999999,0.447622,1.250666,1.221623,-0.130019,1.060919,N
-0.7403310000000001,1.127749,-0.317126,1.376601,0.418279,0.47749300000000006,1.282828,0.820958,P
1.275947,-0.336088,-1.140515,-0.929336,-0.619093,-0.229148,-0.752185,0.037776,P
-0.806208,-0.566925,1.332095,-0.009665,-1.503554,-1.028427,0.592068,0.948419,N
-0.846403,-0.149574,1.344188,1.187668,-0.45502200000000004,0.828266,0.49244799999999994,-0.9145,P
0.9174959999999999,-0.404456,-0.965618,-1.181425,0.6963739999999999,0.811308,1.315122,-1.514777,P
0.15117,-0.661938,0.747225,-0.870865,0.9953219999999999,0.609364,1.4909729999999999,-0.28470500000000004,P
1.370317,1.139271,-1.1719389999999998,1.194158,-0.490839,1.358388,-1.051346,-1.147888,P
-1.006154,-0.391268,0.808454,-1.061664,-0.36574,-0.118459,-1.4649530000000002,0.22499699999999997,P
-1.228367,-0.18271500000000002,1.512061,1.171959,-0.47752700000000003,0.6142489999999999,0.777994,-0.542991,P
0.743549,1.558843,-0.779212,-0.6112989999999999,1.5138850000000001,0.524742,0.693793,-0.9414959999999999,N
0.08422400000000001,-1.560119,0.708285,1.276127,0.501848,-0.146093,1.064275,1.055755,P
-0.606341,-0.571962,0.873215,0.981783,0.6827310000000001,0.11578499999999999,-0.663209,1.3179459999999998,N
-1.5003090000000001,1.149475,1.038589,-0.446805,0.864201,-1.385928,1.528363,0.1631,P
1.119208,-0.648007,-1.1245889999999998,1.36751,1.553585,0.296159,-0.381269,1.274584,N
-0.718825,-1.401167,1.330299,0.058543,-0.8278620000000001,0.649605,-1.293146,-0.057988,N
1.3142690000000001,0.40722600000000003,1.095962,-1.4297389999999999,1.5454649999999999,0.41509300000000005,-0.28263299999999997,-0.859351,P
1.408809,-1.45928,-1.394992,1.227832,-0.680281,-0.5914560000000001,1.385017,1.32358,P
-0.195714,0.24048000000000003,1.018931,0.683175,0.160165,0.538409,0.459578,-0.9155469999999999,P
